longitude,latitude,Year,LST,NDVI,NDBI,NDWI,location_id,LST_change,NDVI_change,NDBI_change,NDWI_change,LST_from_2022,NDVI_from_2022,NDBI_from_2022,NDWI_from_2022
81.54886850299512,21.356698445760102,2023,44.59422938,0.14855994,0.05762944,-0.17308736,21.356698_81.548869,-1.6850838600000202,0.021091880000000007,0.012152549999999998,-0.010512500000000008,-1.6850838600000202,0.021091880000000007,0.012152549999999998,-0.010512500000000008
81.54886850299512,21.356698445760102,2024,49.56061244,0.14249018,0.057059787,-0.17500095,21.356698_81.548869,4.966383059999998,-0.006069760000000007,-0.0005696529999999964,-0.0019135899999999928,3.281299199999978,0.01502212,0.011582897000000002,-0.01242609
81.54886850299512,21.356698445760102,2025,47.55423470000005,0.12046844,0.064891696,-0.16173112,21.356698_81.548869,-2.006377739999948,-0.022021739999999998,0.007831908999999998,0.013269829999999982,1.27492146000003,-0.006999619999999998,0.019414806,0.0008437399999999817
81.54886850299512,21.356698445760102,2026,50.07331543999999,0.12090231,0.05857907,-0.15985242,21.356698_81.548869,2.5190807399999358,0.00043387000000000286,-0.006312626000000002,0.001878700000000011,3.794002199999966,-0.006565749999999995,0.013102179999999998,0.0027224399999999926
81.57501457149611,21.356706638040848,2022,48.309617119999984,0.10228143,0.044750374,-0.13773212,21.356707_81.575015,,,,,0.0,0.0,0.0,0.0
81.57501457149611,21.356706638040848,2023,47.32522735999999,0.13792549,0.035829954,-0.1595736,21.356707_81.575015,-0.984389759999992,0.035644060000000005,-0.008920420000000005,-0.021841479999999996,-0.984389759999992,0.035644060000000005,-0.008920420000000005,-0.021841479999999996
81.57501457149611,21.356706638040848,2024,47.61917707999999,0.16205952,0.010760644,-0.17220348,21.356707_81.575015,0.2939497200000005,0.02413403,-0.025069309999999997,-0.012629879999999982,-0.6904400399999915,0.059778090000000006,-0.03398973,-0.03447135999999998
81.57501457149611,21.356706638040848,2025,48.189986420000025,0.11437902,0.032980405,-0.14129186,21.356707_81.575015,0.5708093400000323,-0.047680500000000015,0.022219760999999998,0.03091162,-0.11963069999995923,0.012097589999999991,-0.011769969000000005,-0.003559739999999978
81.57501457149611,21.356706638040848,2026,50.90389430000005,0.11754835,0.025876781,-0.1435931,21.356707_81.575015,2.713907880000022,0.003169329999999998,-0.007103623999999996,-0.00230124000000001,2.594277180000063,0.01526691999999999,-0.018873593,-0.005860979999999988
81.56584978160967,21.35682331056618,2022,47.82425827999998,0.09562639,0.05793552,-0.12422435,21.356823_81.56585,,,,,0.0,0.0,0.0,0.0
81.56584978160967,21.35682331056618,2023,45.32055863000005,0.09421846,0.06860936,-0.119616,21.356823_81.56585,-2.5036996499999304,-0.0014079300000000017,0.010673839999999997,0.004608349999999997,-2.5036996499999304,-0.0014079300000000017,0.010673839999999997,0.004608349999999997
81.56584978160967,21.35682331056618,2024,49.80670988000003,0.13620341,0.058081888,-0.14468119,21.356823_81.56585,4.486151249999978,0.04198494999999999,-0.010527471999999996,-0.025065189999999987,1.9824516000000472,0.04057701999999999,0.00014636800000000089,-0.02045683999999999
81.56584978160967,21.35682331056618,2025,48.20194949000006,0.08951889,0.056000568,-0.11598706,21.356823_81.56585,-1.6047603899999672,-0.04668451999999999,-0.0020813199999999976,0.028694129999999984,0.37769121000008,-0.006107500000000002,-0.0019349519999999967,0.008237289999999994
81.56584978160967,21.35682331056618,2026,51.515719880000006,0.08857951,0.06348815,-0.121257484,21.356823_81.56585,3.313770389999945,-0.0009393800000000035,0.007487581999999993,-0.005270423999999996,3.691461600000025,-0.007046880000000005,0.005552629999999996,0.0029668659999999986
81.69312748032146,21.35702830631089,2022,39.28604432000003,0.14354853,-0.11872432,-0.1385063,21.357028_81.693127,,,,,0.0,0.0,0.0,0.0
81.69312748032146,21.35702830631089,2023,39.952558220000014,0.15195727,-0.046159174,-0.14415608,21.357028_81.693127,0.666513899999984,0.008408739999999998,0.072565146,-0.005649779999999993,0.666513899999984,0.008408739999999998,0.072565146,-0.005649779999999993
81.69312748032146,21.35702830631089,2024,39.21084788000002,0.06145141,-0.05524577,-0.053047016,21.357028_81.693127,-0.7417103399999974,-0.09050586000000001,-0.009086596000000002,0.09110906399999999,-0.07519644000001335,-0.08209712000000001,0.06347855,0.085459284
81.69312748032146,21.35702830631089,2025,35.529640340000014,0.08055106,-0.07922828,-0.082887046,21.357028_81.693127,-3.6812075400000026,0.019099649999999996,-0.02398251,-0.029840030000000003,-3.756403980000016,-0.06299747000000001,0.039496039999999996,0.05561925399999999
81.69312748032146,21.35702830631089,2026,39.15274154000002,0.08702776,-0.06443317,-0.08425859,21.357028_81.693127,3.623101200000008,0.006476700000000002,0.01479511,-0.0013715439999999884,-0.13330278000000817,-0.05652077000000001,0.054291149999999996,0.054247710000000005
81.66553897733178,21.35707734766761,2022,51.19442600000002,0.028779859,0.011792856,-0.053859472,21.357077_81.665539,,,,,0.0,0.0,0.0,0.0
81.66553897733178,21.35707734766761,2023,50.60994458000005,0.04521827,0.011829173,-0.061428506,21.357077_81.665539,-0.5844814199999746,0.016438410999999997,3.631699999999925e-05,-0.007569034000000002,-0.5844814199999746,0.016438410999999997,3.631699999999925e-05,-0.007569034000000002
81.66553897733178,21.35707734766761,2024,49.48883402000001,0.07985815,0.01174924,-0.062121946,21.357077_81.665539,-1.1211105600000337,0.034639880000000005,-7.993300000000078e-05,-0.0006934399999999966,-1.7055919800000083,0.051078291,-4.361600000000153e-05,-0.008262473999999999
81.66553897733178,21.35707734766761,2025,44.66258978000002,0.054666553,0.007932956,-0.07299688,21.357077_81.665539,-4.826244239999994,-0.025191597000000003,-0.0038162839999999996,-0.010874934000000003,-6.531836220000002,0.025886694,-0.003859900000000001,-0.019137408
81.66553897733178,21.35707734766761,2026,50.62019864000001,0.05045585,0.015930705,-0.074897446,21.357077_81.665539,5.9576088599999935,-0.004210703000000003,0.007997749,-0.0019005660000000063,-0.574227360000009,0.021675990999999995,0.004137848999999999,-0.021037974000000008
81.5886003739593,21.357134006000575,2022,48.357469400000014,0.09442682,0.0441267,-0.12716052,21.357134_81.5886,,,,,0.0,0.0,0.0,0.0
