system:index,LST,NDBI,NDVI,NDWI,QA_PIXEL,QA_RADSAT,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_ATRAN,ST_B10,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,.geo
2053,36.66784100000001,-0.05670151941118868,0.2180308767841538,-0.21172166479516064,21824.0,0.0,8715.0,9235.0,10881.0,10738.0,16726.0,14931.0,12707.0,224.0,6008.0,47050.0,30.0,1566.0,9686.0,87.0,508.0,9632.0,3315.0,"{""type"":""Point"",""coordinates"":[81.67296086414976,21.284452958124735]}"
2054,47.00222446999999,0.03131161028920937,0.14541649840302506,-0.1685830929997378,21824.0,0.0,9148.0,9690.0,11099.0,11639.0,15600.0,16608.5,13949.5,224.0,6190.0,50073.5,194.0,1518.0,9473.0,391.0,506.5,10493.0,3191.0,"{""type"":""Point"",""coordinates"":[81.58939145155698,21.357021576554672]}"
2055,47.13723626000001,0.018330663819184908,0.05591832393916835,-0.07382492267093509,21824.0,0.0,8873.5,9402.5,10704.5,11096.5,12411.0,12874.5,12314.0,224.0,5717.5,50113.0,423.0,1646.5,9706.5,102.0,293.0,10588.5,3518.5,"{""type"":""Point"",""coordinates"":[81.59369495295752,21.314755824016835]}"
2056,46.83645050000001,0.044547423996786274,0.13993255849780045,-0.1726299478799831,21824.0,0.0,9371.0,10092.5,11747.0,12561.5,16649.0,18201.5,15120.5,209.0,6360.0,50025.0,14136.0,1470.0,9624.0,125.0,235.0,10883.0,3070.5,"{""type"":""Point"",""coordinates"":[81.60288038348129,21.203460102191528]}"
2057,44.84374484,0.0390239097088335,0.16191934660541094,-0.1878511663506532,21824.0,0.0,9404.0,10114.5,11672.0,12313.5,17071.5,18458.0,15895.0,224.0,5703.5,49442.0,370.5,1650.5,9706.5,82.0,289.0,10270.0,3530.0,"{""type"":""Point"",""coordinates"":[81.5770416972827,21.213597311205024]}"
2058,42.86300225000002,-0.034445387713816084,0.1972655433373751,-0.18267801090368413,21824.0,0.0,8338.0,8743.0,9894.5,9599.5,14317.5,13364.0,11000.5,209.0,6190.5,48862.5,4949.5,1516.5,9684.0,79.0,271.5,10466.0,3190.0,"{""type"":""Point"",""coordinates"":[81.67192436107806,21.305804566036944]}"
2059,55.79508092000003,0.07815997172811874,0.10439967540486188,-0.1533954825159365,21824.0,0.0,9268.0,9903.0,11488.0,12692.0,15651.0,18305.0,16004.0,224.0,6370.0,52646.0,11010.0,1462.0,9691.0,90.0,232.0,11877.0,3054.0,"{""type"":""Point"",""coordinates"":[81.72714431504248,21.185119969968163]}"
2060,51.83530474999998,-0.0351240620540441,0.22437200522723974,-0.22898941500118422,21824.0,0.0,8274.0,8979.5,10580.0,10683.5,16864.5,15720.0,12734.5,224.0,6372.0,51487.5,13946.5,1461.0,9699.0,56.0,223.0,11457.0,3052.5,"{""type"":""Point"",""coordinates"":[81.70393811413963,21.18653119065209]}"
2061,42.70064630000002,-0.026600864795489617,0.19472252351570973,-0.20076488669669026,21824.0,0.0,9154.5,9836.5,11180.5,11322.0,16797.5,15927.0,15229.0,224.0,5706.5,48815.0,353.5,1650.0,9685.0,127.0,324.5,10217.5,3527.5,"{""type"":""Point"",""coordinates"":[81.57592160777082,21.234534556890893]}"
2062,48.29252702000002,0.05871358597576695,0.131688039982953,-0.14549019607843136,21824.0,0.0,8966.0,9523.0,10895.0,11206.0,14605.0,16427.0,14557.0,224.0,6004.0,50451.0,364.0,1567.0,9615.0,193.0,285.0,10564.0,3317.0,"{""type"":""Point"",""coordinates"":[81.53540615068566,21.347989302158346]}"
2063,44.13279668000001,0.004010349288486417,0.1789296378531506,-0.18834651746092995,21824.0,0.0,8646.0,9202.0,10517.0,10724.0,15398.0,15522.0,12537.0,224.0,6007.0,49234.0,193.0,1566.0,9582.0,243.0,305.0,10355.0,3315.0,"{""type"":""Point"",""coordinates"":[81.55618533776924,21.34680992905262]}"
2064,45.32226764000001,-0.02198364755956647,0.20158211521926053,-0.22447119849990363,21824.0,0.0,8773.0,9419.0,11063.5,11607.0,17468.0,16716.5,13400.0,209.0,6192.5,49582.0,5179.5,1513.0,9662.0,70.0,380.0,10694.0,3182.5,"{""type"":""Point"",""coordinates"":[81.72449809783205,21.246406663455925]}"
2065,42.89205542000002,0.01597520984385812,0.17397078353253653,-0.20016145011558362,21824.0,0.0,9212.0,9677.0,10899.0,11507.0,16354.0,16885.0,14333.0,224.0,6023.0,48871.0,286.0,1561.0,9706.0,88.0,276.0,10379.0,3302.0,"{""type"":""Point"",""coordinates"":[81.7023308150311,21.29972893557001]}"
2066,47.06374883000001,0.04071821604401969,0.15577731642212878,-0.1808281197083935,21824.0,0.0,9157.5,9843.5,11489.5,12097.5,16562.0,17968.0,14875.5,224.0,5702.5,50091.5,293.0,1650.5,9635.0,143.0,329.5,10420.5,3529.5,"{""type"":""Point"",""coordinates"":[81.57154154193525,21.184073153816854]}"
2067,45.60767231,-0.01815189830906923,0.16552294177575302,-0.16864543982730706,21824.0,0.0,8589.5,9306.5,10783.5,10853.0,15158.5,14618.0,12627.0,224.0,5895.0,49665.5,5232.5,1596.0,9696.0,75.0,407.0,10605.5,3394.5,"{""type"":""Point"",""coordinates"":[81.69103708047601,21.236745187264386]}"
2068,40.056807830000025,-0.03936203215387142,0.15314220926465824,-0.14636502697045325,21824.0,0.0,8432.5,9149.5,10603.0,10457.0,14239.0,13160.5,11222.5,224.0,6188.0,48041.5,238.0,1518.0,9615.0,168.0,380.5,9918.0,3192.5,"{""type"":""Point"",""coordinates"":[81.59011082505351,21.339419523780318]}"
2069,47.41751390000002,0.023651660803734986,0.12571492654480207,-0.14818415784958536,21824.0,0.0,9158.0,9744.5,11170.5,11694.0,15057.0,15786.5,13561.5,224.0,6189.0,50195.0,4937.0,1517.5,9716.0,90.0,277.5,10935.0,3191.0,"{""type"":""Point"",""coordinates"":[81.65768851136879,21.30767701819331]}"
2070,51.083340350000014,0.007964192004939034,0.12129934927862389,-0.1543462643678161,21824.0,0.0,9039.5,9946.5,11771.5,12592.0,16068.5,16326.5,14511.0,209.0,6366.5,51267.5,13957.5,1464.0,9724.5,60.0,224.0,11395.5,3058.5,"{""type"":""Point"",""coordinates"":[81.69782058039026,21.179034186780285]}"
2071,55.65494210000003,0.03999759412967641,0.1371473354231975,-0.17338724499172947,21824.0,0.0,9051.0,9740.0,11244.0,12111.0,15961.0,17291.0,14609.0,224.0,6369.0,52605.0,10676.0,1465.0,9662.0,62.0,227.0,11842.0,3059.0,"{""type"":""Point"",""coordinates"":[81.68896736824155,21.21674783136513]}"
2072,51.14315570000002,0.024434591215030783,0.14594574340527577,-0.17261608067175338,21824.0,0.0,8888.0,9402.0,10789.5,11396.5,15291.5,16057.5,14026.0,224.0,6185.0,51285.0,717.0,1517.5,9661.5,119.0,254.5,10801.0,3191.0,"{""type"":""Point"",""coordinates"":[81.49436334964305,21.293520289720625]}"
2073,44.95995751999999,-0.015406460773872914,0.1687505107460979,-0.16779619498652731,21824.0,0.0,8570.0,8992.0,10192.0,10172.0,14302.0,13868.0,11551.0,224.0,5999.0,49476.0,534.0,1569.0,9626.0,144.0,272.0,10535.0,3321.0,"{""type"":""Point"",""coordinates"":[81.5847647840935,21.287204240642424]}"
2074,45.95460134000001,-0.003605971758838001,0.15981539540046347,-0.16444114254433126,21824.0,0.0,8867.5,9372.5,10684.5,10786.5,14890.0,14783.0,12540.0,224.0,5720.0,49767.0,380.5,1645.0,9576.5,240.0,347.0,10367.0,3516.0,"{""type"":""Point"",""coordinates"":[81.60236492800131,21.327816865051567]}"
2075,46.35109166000001,0.026534266644961745,0.11366316965671364,-0.1280417513780889,21824.0,0.0,8777.5,9267.5,10400.5,10708.5,13455.0,14188.5,12497.0,224.0,5717.5,49883.0,439.5,1646.0,9667.5,122.0,289.0,10646.0,3518.0,"{""type"":""Point"",""coordinates"":[81.59474717190865,21.297786087911177]}"
2076,50.362138130000005,0.006086589163054873,0.14172223520319213,-0.1622571083543748,21824.0,0.0,9375.0,9999.0,11446.5,11938.0,15880.5,16075.0,14231.5,224.0,6210.5,51056.5,5158.5,1505.5,9646.0,208.0,292.5,11192.0,3165.5,"{""type"":""Point"",""coordinates"":[81.75971667234712,21.27197203729585]}"
2077,46.85354060000003,0.075992637391533,0.1172106824925816,-0.14541306001231394,21824.0,0.0,9297.0,9945.0,11798.0,12495.0,15813.0,18414.0,15968.0,224.0,6033.0,50030.0,231.0,1557.0,9706.0,70.0,311.0,10510.0,3295.0,"{""type"":""Point"",""coordinates"":[81.75280111866303,21.301296155562337]}"
2078,56.64616790000002,0.054519590561895044,0.10415312387143373,-0.1450721896593697,21824.0,0.0,9068.5,9829.5,11413.5,12403.0,15287.0,17050.0,14788.0,224.0,6358.5,52895.0,13988.5,1467.0,9816.0,38.0,225.0,12069.0,3066.0,"{""type"":""Point"",""coordinates"":[81.68331448335063,21.14174426931994]}"
2079,47.53714460000003,0.034034390860790006,0.12673992673992673,-0.14262193040579885,21824.0,0.0,8624.0,9201.5,10675.0,11026.0,14226.5,15229.0,13156.5,224.0,6201.0,50230.0,5235.0,1509.5,9600.0,58.0,269.0,10883.0,3174.0,"{""type"":""Point"",""coordinates"":[81.76462204472864,21.252835550831854]}"
2080,51.48837572000002,0.07313295102498188,0.1010061464980621,-0.1343349803367954,21824.0,0.0,8951.5,9441.0,10731.0,11481.5,14061.5,16280.5,14218.0,224.0,6185.5,51386.0,705.0,1517.5,9674.0,130.0,275.0,10942.0,3191.5,"{""type"":""Point"",""coordinates"":[81.52236323438355,21.29976774553921]}"
2081,49.524723230000006,0.06021547833935018,0.13708026208026208,-0.17187170289090525,21824.0,0.0,9591.0,10272.5,11773.5,12643.5,16660.5,18795.5,16414.0,224.0,6189.0,50811.5,5126.0,1515.5,9673.0,72.0,425.5,11124.5,3187.5,"{""type"":""Point"",""coordinates"":[81.70726212483436,21.254754548996377]}"
2082,45.82129856000006,0.023477719119913434,0.14243516955654442,-0.1667156373038726,21824.0,0.0,8876.0,9392.0,10635.0,11177.5,14890.5,15606.5,13116.0,224.0,6183.5,49728.0,754.5,1518.0,9798.5,108.0,242.0,10512.0,3192.0,"{""type"":""Point"",""coordinates"":[81.50993053050713,21.283527819959954]}"
2083,41.54022851000002,-0.1155237559289332,0.25955376431929994,-0.26003414332933783,21824.0,0.0,8497.0,8923.5,10186.0,10196.5,17345.0,13752.5,11844.0,224.0,6184.5,48475.5,687.0,1518.0,9533.5,298.0,343.0,10157.5,3192.0,"{""type"":""Point"",""coordinates"":[81.54807971290246,21.287285250942197]}"
2084,36.946409630000005,-0.04147062424571039,0.164743163413012,-0.1668887669514776,21824.0,0.0,8793.5,9208.5,10628.0,10675.0,14886.0,13700.5,12087.5,224.0,6173.5,47131.5,294.5,1521.5,9613.5,64.0,285.5,9693.5,3200.5,"{""type"":""Point"",""coordinates"":[81.55133086518555,21.225355562463996]}"
2085,48.67192724000006,0.053806067968924835,0.10445199089450312,-0.12677986750932765,21824.0,0.0,9207.0,9907.0,11468.0,11999.0,14798.0,16481.0,14730.0,224.0,6034.0,50562.0,347.0,1557.0,9674.0,215.0,300.0,10664.0,3294.0,"{""type"":""Point"",""coordinates"":[81.73305736971135,21.320677828216873]}"
2086,48.35234237000003,0.05573770491803279,0.09919468722567841,-0.12764291307752546,21824.0,0.0,9261.5,9851.0,11140.0,11801.0,14400.0,16100.0,14375.5,224.0,6200.5,50468.5,4939.0,1512.5,9676.0,112.0,249.5,11003.5,3180.5,"{""type"":""Point"",""coordinates"":[81.6816031369741,21.335105226464794]}"
2087,42.15034508000002,-0.024076147816349383,0.17609233835964377,-0.2001312335958005,21824.0,0.0,9539.0,10498.0,12190.0,12813.0,18290.0,17430.0,14589.0,194.0,5971.0,48654.0,51.0,1577.0,9653.0,91.0,410.0,10009.0,3342.0,"{""type"":""Point"",""coordinates"":[81.57496594822332,21.136363509082855]}"
2088,56.888847320000025,0.09245288271484647,0.11236223427850002,-0.15964712578258394,21824.0,0.0,9659.0,10306.0,11812.0,13007.0,16300.0,19621.0,17492.0,160.0,6372.0,52966.0,11022.0,1461.0,9689.0,70.0,229.0,11997.0,3052.0,"{""type"":""Point"",""coordinates"":[81.72841025187488,21.184022050252544]}"
2089,46.176772640000024,0.019706388043909537,0.09464823053776145,-0.11784334055990198,21824.0,0.0,9413.5,10202.5,11698.5,12260.5,14824.0,15420.0,14226.0,224.0,6188.0,49832.0,5253.0,1515.5,9714.0,117.0,262.5,10804.5,3187.5,"{""type"":""Point"",""coordinates"":[81.61372140780465,21.262185837801013]}"
2090,37.915418300000056,-0.09244883556810163,0.15431459463938024,-0.1438423645320197,21824.0,0.0,8429.0,8965.0,10428.0,10207.0,13932.0,11574.0,10156.0,224.0,5418.0,47415.0,393.0,1731.0,9664.0,99.0,535.0,9720.0,3733.0,"{""type"":""Point"",""coordinates"":[81.61252846942259,21.367050017172964]}"
2091,39.48087146,-0.06593206447500227,0.08259341472438032,-0.06278658010623325,21824.0,0.0,8358.0,8961.0,10322.0,9919.0,11705.0,10257.0,9351.0,224.0,6031.0,47873.0,253.0,1556.0,9682.0,68.0,291.0,9800.0,3292.0,"{""type"":""Point"",""coordinates"":[81.74102084587688,21.278915490249172]}"
2092,42.485311040000056,-0.01790416008425487,0.1483310437010359,-0.16524753221309624,21824.0,0.0,8987.0,9556.0,11078.0,11469.0,15464.0,14920.0,13168.0,224.0,6002.0,48752.0,452.0,1567.0,9688.0,70.0,261.0,10319.0,3316.0,"{""type"":""Point"",""coordinates"":[81.58075237563466,21.262327997408825]}"
2093,54.19032053000001,0.04377227708823488,0.136270800549101,-0.17961730304662923,21824.0,0.0,9318.0,10078.0,11801.0,12898.5,16968.5,18522.0,15704.0,224.0,6356.5,52176.5,14002.5,1468.0,9738.5,61.0,226.0,11736.5,3068.0,"{""type"":""Point"",""coordinates"":[81.67571592632811,21.13887964659023]}"
2094,49.86310721000001,0.04963800536890914,0.12041583550713518,-0.15328726554787758,21824.0,0.0,9152.0,9624.0,10721.5,11464.5,14603.5,16129.0,14192.0,224.0,6179.5,50910.5,690.0,1520.0,9498.0,177.0,276.5,10714.5,3197.0,"{""type"":""Point"",""coordinates"":[81.53612846368868,21.274244024462842]}"
2095,50.5450022,0.06618559025820273,0.10428770071810892,-0.13414324001799793,21824.0,0.0,9220.0,9677.5,11065.0,11756.0,14493.5,16548.0,14469.0,224.0,6188.0,51110.0,713.0,1516.5,9802.0,42.0,251.0,10869.5,3188.5,"{""type"":""Point"",""coordinates"":[81.49626900951331,21.299254241379877]}"
2096,48.682181300000025,0.013013774628687368,0.12098080869909625,-0.13940125896647637,21824.0,0.0,9340.0,10041.0,11757.5,12206.5,15566.5,15977.0,14367.5,224.0,5901.0,50565.0,5292.0,1593.5,9706.0,69.0,307.5,10905.5,3387.5,"{""type"":""Point"",""coordinates"":[81.66463782595154,21.233575456668586]}"
2097,56.984551880000026,0.07146517165506225,0.1010990974890537,-0.14428987983581895,21824.0,0.0,9326.5,10016.5,11518.5,12574.5,15403.0,17774.0,15511.0,224.0,6362.5,52994.0,13999.5,1466.5,9763.0,53.0,227.0,12066.5,3063.5,"{""type"":""Point"",""coordinates"":[81.67287981102245,21.175965566052337]}"
2098,55.36099238000003,0.05538095536217367,0.12299974694472975,-0.18767021929755515,21824.0,0.0,10044.5,11064.0,12900.0,14729.0,18860.5,21072.0,17262.5,145.0,6351.5,52519.0,14147.5,1472.0,9594.5,129.0,244.0,11748.5,3076.5,"{""type"":""Point"",""coordinates"":[81.60586308328755,21.129451811673892]}"
2099,54.66200729000002,0.05593694380879736,0.09392895943432707,-0.13244376667937477,21824.0,0.0,8926.0,9691.0,11378.0,12301.5,14852.0,16612.0,14721.0,224.0,6370.0,52314.5,13951.0,1462.5,9738.5,69.0,227.0,11792.5,3055.0,"{""type"":""Point"",""coordinates"":[81.70103287743017,21.18810042249924]}"
2100,55.74039260000001,0.03831908243490713,0.12595315245603006,-0.1737106558892231,21824.0,0.0,9689.5,10638.5,12292.5,13554.5,17461.0,18852.5,15889.5,224.0,6358.5,52630.0,14040.5,1469.0,9614.0,143.0,248.0,11807.0,3068.5,"{""type"":""Point"",""coordinates"":[81.65240852022089,21.163970864205076]}"
2101,51.18588095000001,0.14494178853535514,0.06352588383838384,-0.09698424972528591,21824.0,0.0,9088.0,9617.0,11094.0,11867.0,13477.0,18046.0,14304.5,224.0,6196.5,51297.5,5487.0,1509.0,9687.0,54.0,298.5,11297.5,3174.0,"{""type"":""Point"",""coordinates"":[81.7365835190179,21.19604926436199]}"
2102,50.00153702,0.021390187731174543,0.09814593652720402,-0.11824398413046512,21824.0,0.0,9429.5,9902.5,11057.0,11516.0,14022.5,14635.5,13083.5,224.0,6190.5,50951.0,4944.5,1517.0,9679.0,132.0,258.0,11174.0,3190.0,"{""type"":""Point"",""coordinates"":[81.65128146486973,21.32758864014826]}"
2103,47.70291857000001,0.026272258441179332,0.12263709963913767,-0.14643041261718825,21824.0,0.0,9155.0,9744.5,11176.0,11731.0,15010.5,15820.5,14062.0,224.0,6189.0,50278.5,498.0,1516.0,9664.0,45.0,270.5,10581.5,3188.5,"{""type"":""Point"",""coordinates"":[81.56544532401176,21.305205830316957]}"
2104,47.036404670000024,0.026026392961876834,0.13932093712236385,-0.15938752033004086,21824.0,0.0,8950.0,9389.0,10595.5,11039.5,14613.5,15394.5,13533.5,224.0,6179.0,50083.5,657.0,1519.0,9649.5,64.0,236.0,10613.5,3195.5,"{""type"":""Point"",""coordinates"":[81.49479812728809,21.257470878309114]}"
2105,52.14976259000002,0.012892665055733105,0.14212016811270045,-0.17144918687905866,21824.0,0.0,8865.5,9563.5,11196.0,11890.0,15829.5,16243.0,13879.5,224.0,6352.5,51579.5,14099.5,1472.0,9645.5,120.0,238.0,11446.5,3075.5,"{""type"":""Point"",""coordinates"":[81.62449375630577,21.15502423911464]}"
2106,45.421390220000035,5.429149597749371E-4,0.1532985287138111,-0.16766294424049052,21824.0,0.0,8842.0,9302.5,10826.0,11150.0,15187.5,15204.0,13047.5,224.0,5976.0,49611.0,446.0,1576.0,9756.0,122.0,256.5,10371.5,3339.0,"{""type"":""Point"",""coordinates"":[81.5249551498976,21.216869276536475]}"
2107,47.520054500000015,0.051403249630723784,0.15126743393926356,-0.1872365599349257,21824.0,0.0,9167.0,9765.0,10991.0,11836.0,16055.0,17795.0,15450.0,224.0,6033.0,50225.0,261.0,1556.0,9623.0,114.0,292.0,10452.0,3292.0,"{""type"":""Point"",""coordinates"":[81.73279831391348,21.292490408309565]}"
2108,51.03377906000003,0.05424483119409364,0.13627591579469203,-0.16591879371423382,21824.0,0.0,9309.5,9980.5,11478.0,12196.0,16044.5,17885.0,14934.5,224.0,5895.0,51253.0,5498.0,1595.5,9606.0,135.0,358.5,11082.5,3393.0,"{""type"":""Point"",""coordinates"":[81.65503049398876,21.193316863546844]}"
2109,37.97694266000002,-0.22532506720798814,0.41385750007913147,-0.3768571604709944,21824.0,0.0,8148.0,8542.0,10108.0,9259.0,22334.0,14120.0,10362.0,224.0,5986.0,47433.0,497.0,1573.0,9548.0,75.0,281.0,9706.0,3331.0,"{""type"":""Point"",""coordinates"":[81.56935044391413,21.23243961154434]}"
2110,48.976131020000025,0.05543776502868546,0.1336726292942145,-0.15388131332368402,21824.0,0.0,9081.0,9671.0,11107.0,11575.0,15147.0,16925.0,14697.0,224.0,6008.0,50651.0,235.0,1566.0,9652.0,131.0,273.0,10601.0,3314.0,"{""type"":""Point"",""coordinates"":[81.5533795805036,21.3511340215531]}"
2111,47.465366180000046,0.014724839769776859,0.1351294816550224,-0.14299555574278072,21824.0,0.0,8626.0,9095.0,10172.0,10336.5,13566.5,13972.0,12210.0,224.0,6187.5,50209.0,435.0,1517.5,9647.0,38.0,279.5,10630.5,3190.5,"{""type"":""Point"",""coordinates"":[81.58429717577678,21.308757476645727]}"
2112,44.19944807000002,0.012272244464417027,0.1354824165915239,-0.1555844453791152,21824.0,0.0,8963.5,9536.5,11042.0,11505.0,15111.0,15486.5,13432.0,224.0,6172.5,49253.5,391.0,1522.5,9547.5,104.0,266.5,10330.5,3202.5,"{""type"":""Point"",""coordinates"":[81.5424658909243,21.23876004143189]}"
2113,55.51822130000005,0.07854071384073055,0.09874261695111787,-0.14035351635953366,21824.0,0.0,9146.5,9836.5,11429.0,12436.0,15161.0,17745.5,15419.0,224.0,6366.5,52565.0,13919.0,1462.5,9666.5,111.0,237.0,11824.0,3055.5,"{""type"":""Point"",""coordinates"":[81.72596891445315,21.16191411865176]}"
2114,42.28364786000003,-0.029474296027776504,0.22698022058153314,-0.22747250743165612,21824.0,0.0,8728.0,9259.5,10590.0,10601.0,16826.5,15863.0,12873.0,224.0,6174.0,48693.0,356.0,1522.0,9625.5,95.0,288.5,10254.5,3201.0,"{""type"":""Point"",""coordinates"":[81.56720505680283,21.243011223418403]}"
2115,39.169831639999984,-0.0525581279437785,0.01736721666867397,-0.0023019055981394906,21888.0,0.0,8274.0,8915.5,10510.5,10198.5,10559.0,9504.5,8905.5,208.0,6200.5,47782.0,5267.5,1508.5,9749.0,86.0,321.5,10140.0,3173.0,"{""type"":""Point"",""coordinates"":[81.73619167807944,21.232269859188158]}"
2116,45.46924250000001,-0.004104660394250097,0.18134303145928973,-0.18256510235343268,21824.0,0.0,8639.0,9104.5,10272.5,10298.5,14861.0,14739.5,12117.5,224.0,6190.0,49625.0,4942.0,1516.5,9622.0,104.0,281.5,10681.0,3190.0,"{""type"":""Point"",""coordinates"":[81.6686932959744,21.30563482992358]}"
2117,46.22462492,0.0070184974979615984,0.14290446047401736,-0.17423526297878777,21824.0,0.0,9159.0,9768.0,10919.5,11644.5,15527.5,15747.0,13944.0,224.0,6185.5,49846.0,468.0,1518.5,9505.0,374.0,368.0,10397.5,3193.0,"{""type"":""Point"",""coordinates"":[81.55509958704761,21.31798357785625]}"
2118,45.34619378000002,0.006236643551833922,0.06771004170376271,-0.07760699929061243,21824.0,0.0,8352.0,8806.0,9752.0,9948.0,11393.0,11536.0,10715.0,224.0,6028.0,49589.0,517.0,1559.0,9578.0,324.0,338.0,10532.0,3298.0,"{""type"":""Point"",""coordinates"":[81.6665635301582,21.34958864762922]}"
2119,53.56824089000003,0.033730411067305385,0.16828976593200068,-0.20023871375412483,21824.0,0.0,9170.5,9820.5,11391.0,12170.0,17095.0,18288.5,15216.0,224.0,6351.5,51994.5,14075.0,1472.0,9631.0,62.0,227.0,11584.5,3075.5,"{""type"":""Point"",""coordinates"":[81.63827513107714,21.135103806301807]}"
2120,44.440418480000005,-0.013359854135587601,0.17339065678860696,-0.16711847581230194,21824.0,0.0,8799.0,9307.0,10907.0,10767.0,15284.0,14881.0,12695.0,224.0,5991.0,49324.0,464.0,1573.0,9562.0,293.0,315.0,10153.0,3331.0,"{""type"":""Point"",""coordinates"":[81.55101402610144,21.320794395282775]}"
2121,46.80568832000006,0.03806554097781961,0.11722300044415593,-0.15286983500211535,21824.0,0.0,9492.0,10194.0,12014.0,12919.0,16350.0,17644.0,15744.0,224.0,5980.0,50016.0,305.0,1573.0,9711.0,46.0,272.0,10614.0,3332.0,"{""type"":""Point"",""coordinates"":[81.5402276479727,21.17156668487077]}"
2122,50.444170610000015,0.05573360682007564,0.11359727865444581,-0.1393712053830388,21824.0,0.0,9115.5,9741.0,11127.5,11726.0,14731.5,16470.5,14367.5,224.0,6204.5,51080.5,5015.0,1510.5,9703.0,87.0,248.0,11244.5,3175.0,"{""type"":""Point"",""coordinates"":[81.72205226035196,21.309801223382387]}"
2123,55.748937650000016,0.07985513078470825,0.09179113029527484,-0.12720604184331433,21824.0,0.0,8909.0,9550.5,11065.5,11888.0,14291.0,16771.5,14497.5,224.0,6357.5,52632.5,13955.5,1468.0,9727.5,59.0,227.0,11897.5,3067.5,"{""type"":""Point"",""coordinates"":[81.70182836542976,21.156959561619132]}"
